game_id,market,actor,actor_id,price,round,type,date,time
HZHQaZgypwJ2,clubs,Luke,80417f24-9cbd-4dcb-afec-abf586b45e1c,27,32,sell,8/3/2022,16:55:461
HZHQaZgypwJ2,clubs,5c651592-2d37-4622-ab5b-0ff4ca29f2f8,5c651592-2d37-4622-ab5b-0ff4ca29f2f8,27,32,sell,8/3/2022,16:55:930
HZHQaZgypwJ2,clubs,Isolde,079a625f-5cb1-4a69-a30f-989260ab503f,26,32,sell,8/3/2022,16:55:189
HZHQaZgypwJ2,diamonds,feyzi,f4999301-77c9-4a82-868c-bcbcd6e3a38a,27,32,buy,8/3/2022,16:55:60
HZHQaZgypwJ2,clubs,Luke,80417f24-9cbd-4dcb-afec-abf586b45e1c,27,32,sell,8/3/2022,16:55:935
HZHQaZgypwJ2,clubs,5c651592-2d37-4622-ab5b-0ff4ca29f2f8,5c651592-2d37-4622-ab5b-0ff4ca29f2f8,27,32,sell,8/3/2022,16:55:577
HZHQaZgypwJ2,diamonds,Ben,19c283e8-9e18-4a9e-8f67-c01b4964b6e9,27,32,buy,8/3/2022,16:55:776
HZHQaZgypwJ2,clubs,Isolde,079a625f-5cb1-4a69-a30f-989260ab503f,26,32,sell,8/3/2022,16:55:696
HZHQaZgypwJ2,diamonds,feyzi,f4999301-77c9-4a82-868c-bcbcd6e3a38a,27,32,buy,8/3/2022,16:55:602
HZHQaZgypwJ2,clubs,Luke,80417f24-9cbd-4dcb-afec-abf586b45e1c,27,32,sell,8/3/2022,16:55:548
HZHQaZgypwJ2,clubs,5c651592-2d37-4622-ab5b-0ff4ca29f2f8,5c651592-2d37-4622-ab5b-0ff4ca29f2f8,27,32,sell,8/3/2022,16:55:141
HZHQaZgypwJ2,clubs,Isolde,079a625f-5cb1-4a69-a30f-989260ab503f,26,32,sell,8/3/2022,16:55:347
HZHQaZgypwJ2,clubs,Luke,80417f24-9cbd-4dcb-afec-abf586b45e1c,27,32,sell,8/3/2022,16:55:187
HZHQaZgypwJ2,diamonds,feyzi,f4999301-77c9-4a82-868c-bcbcd6e3a38a,27,32,buy,8/3/2022,16:55:155
HZHQaZgypwJ2,clubs,5c651592-2d37-4622-ab5b-0ff4ca29f2f8,5c651592-2d37-4622-ab5b-0ff4ca29f2f8,27,32,sell,8/3/2022,16:55:787
HZHQaZgypwJ2,diamonds,Ben,19c283e8-9e18-4a9e-8f67-c01b4964b6e9,27,32,buy,8/3/2022,16:55:593
HZHQaZgypwJ2,clubs,Isolde,079a625f-5cb1-4a69-a30f-989260ab503f,26,32,sell,8/3/2022,16:55:59
HZHQaZgypwJ2,diamonds,feyzi,f4999301-77c9-4a82-868c-bcbcd6e3a38a,27,32,buy,8/3/2022,16:55:845
HZHQaZgypwJ2,clubs,Luke,80417f24-9cbd-4dcb-afec-abf586b45e1c,27,32,sell,8/3/2022,16:55:708
HZHQaZgypwJ2,clubs,5c651592-2d37-4622-ab5b-0ff4ca29f2f8,5c651592-2d37-4622-ab5b-0ff4ca29f2f8,27,32,sell,8/3/2022,16:55:404
HZHQaZgypwJ2,diamonds,Ben,19c283e8-9e18-4a9e-8f67-c01b4964b6e9,27,32,buy,8/3/2022,16:55:166
HZHQaZgypwJ2,clubs,Isolde,079a625f-5cb1-4a69-a30f-989260ab503f,26,32,sell,8/3/2022,16:55:647
HZHQaZgypwJ2,diamonds,feyzi,f4999301-77c9-4a82-868c-bcbcd6e3a38a,27,32,buy,8/3/2022,16:55:508
HZHQaZgypwJ2,clubs,5c651592-2d37-4622-ab5b-0ff4ca29f2f8,5c651592-2d37-4622-ab5b-0ff4ca29f2f8,27,32,sell,8/3/2022,16:55:14
HZHQaZgypwJ2,clubs,Luke,80417f24-9cbd-4dcb-afec-abf586b45e1c,27,32,sell,8/3/2022,16:55:965
HZHQaZgypwJ2,diamonds,Ben,19c283e8-9e18-4a9e-8f67-c01b4964b6e9,27,32,buy,8/3/2022,16:55:797
HZHQaZgypwJ2,clubs,Isolde,079a625f-5cb1-4a69-a30f-989260ab503f,26,32,sell,8/3/2022,16:55:370
HZHQaZgypwJ2,diamonds,feyzi,f4999301-77c9-4a82-868c-bcbcd6e3a38a,27,32,buy,8/3/2022,16:55:150
HZHQaZgypwJ2,clubs,5c651592-2d37-4622-ab5b-0ff4ca29f2f8,5c651592-2d37-4622-ab5b-0ff4ca29f2f8,27,32,sell,8/3/2022,16:55:628
HZHQaZgypwJ2,clubs,Luke,80417f24-9cbd-4dcb-afec-abf586b45e1c,27,32,sell,8/3/2022,16:55:377
HZHQaZgypwJ2,diamonds,Ben,19c283e8-9e18-4a9e-8f67-c01b4964b6e9,27,32,buy,8/3/2022,16:55:369
HZHQaZgypwJ2,clubs,Isolde,079a625f-5cb1-4a69-a30f-989260ab503f,26,32,sell,8/3/2022,16:55:806
HZHQaZgypwJ2,diamonds,feyzi,f4999301-77c9-4a82-868c-bcbcd6e3a38a,27,32,buy,8/3/2022,16:55:392
HZHQaZgypwJ2,clubs,5c651592-2d37-4622-ab5b-0ff4ca29f2f8,5c651592-2d37-4622-ab5b-0ff4ca29f2f8,27,32,sell,8/3/2022,16:55:294
HZHQaZgypwJ2,diamonds,Ben,19c283e8-9e18-4a9e-8f67-c01b4964b6e9,27,32,buy,8/3/2022,16:55:91
HZHQaZgypwJ2,clubs,Luke,80417f24-9cbd-4dcb-afec-abf586b45e1c,27,32,sell,8/3/2022,16:55:745
HZHQaZgypwJ2,clubs,Isolde,079a625f-5cb1-4a69-a30f-989260ab503f,26,32,sell,8/3/2022,16:55:328
HZHQaZgypwJ2,clubs,Ben,19c283e8-9e18-4a9e-8f67-c01b4964b6e9,27,32,sell,8/3/2022,16:55:200
HZHQaZgypwJ2,clubs,5c651592-2d37-4622-ab5b-0ff4ca29f2f8,5c651592-2d37-4622-ab5b-0ff4ca29f2f8,27,32,sell,8/3/2022,16:55:930
HZHQaZgypwJ2,diamonds,feyzi,f4999301-77c9-4a82-868c-bcbcd6e3a38a,27,32,buy,8/3/2022,16:55:454
HZHQaZgypwJ2,clubs,Luke,80417f24-9cbd-4dcb-afec-abf586b45e1c,27,32,sell,8/3/2022,16:55:254
HZHQaZgypwJ2,spades,feyzi,f4999301-77c9-4a82-868c-bcbcd6e3a38a,50,32,buy,8/3/2022,16:55:129
HZHQaZgypwJ2,clubs,Isolde,079a625f-5cb1-4a69-a30f-989260ab503f,26,32,sell,8/3/2022,16:55:718
HZHQaZgypwJ2,clubs,Ben,19c283e8-9e18-4a9e-8f67-c01b4964b6e9,27,32,sell,8/3/2022,16:55:623
HZHQaZgypwJ2,clubs,5c651592-2d37-4622-ab5b-0ff4ca29f2f8,5c651592-2d37-4622-ab5b-0ff4ca29f2f8,27,32,sell,8/3/2022,16:55:571
HZHQaZgypwJ2,clubs,Luke,80417f24-9cbd-4dcb-afec-abf586b45e1c,27,32,sell,8/3/2022,16:55:619
HZHQaZgypwJ2,clubs,Isolde,079a625f-5cb1-4a69-a30f-989260ab503f,26,32,sell,8/3/2022,16:55:324
HZHQaZgypwJ2,clubs,5c651592-2d37-4622-ab5b-0ff4ca29f2f8,5c651592-2d37-4622-ab5b-0ff4ca29f2f8,27,32,sell,8/3/2022,16:55:92
HZHQaZgypwJ2,clubs,Luke,80417f24-9cbd-4dcb-afec-abf586b45e1c,27,32,sell,8/3/2022,16:55:24
HZHQaZgypwJ2,clubs,Isolde,079a625f-5cb1-4a69-a30f-989260ab503f,26,32,sell,8/3/2022,16:55:824
HZHQaZgypwJ2,clubs,5c651592-2d37-4622-ab5b-0ff4ca29f2f8,5c651592-2d37-4622-ab5b-0ff4ca29f2f8,27,32,sell,8/3/2022,16:55:758
HZHQaZgypwJ2,clubs,Isolde,079a625f-5cb1-4a69-a30f-989260ab503f,26,32,sell,8/3/2022,16:55:470
HZHQaZgypwJ2,clubs,Luke,80417f24-9cbd-4dcb-afec-abf586b45e1c,27,32,sell,8/3/2022,16:55:422
HZHQaZgypwJ2,clubs,5c651592-2d37-4622-ab5b-0ff4ca29f2f8,5c651592-2d37-4622-ab5b-0ff4ca29f2f8,27,32,sell,8/3/2022,16:55:336
HZHQaZgypwJ2,clubs,Isolde,079a625f-5cb1-4a69-a30f-989260ab503f,26,32,sell,8/3/2022,16:55:131
HZHQaZgypwJ2,clubs,5c651592-2d37-4622-ab5b-0ff4ca29f2f8,5c651592-2d37-4622-ab5b-0ff4ca29f2f8,27,32,sell,8/3/2022,16:55:957
HZHQaZgypwJ2,clubs,Luke,80417f24-9cbd-4dcb-afec-abf586b45e1c,27,32,sell,8/3/2022,16:55:849
HZHQaZgypwJ2,clubs,Isolde,079a625f-5cb1-4a69-a30f-989260ab503f,26,32,sell,8/3/2022,16:55:735
HZHQaZgypwJ2,diamonds,feyzi,f4999301-77c9-4a82-868c-bcbcd6e3a38a,27,32,buy,8/3/2022,16:55:623
HZHQaZgypwJ2,clubs,5c651592-2d37-4622-ab5b-0ff4ca29f2f8,5c651592-2d37-4622-ab5b-0ff4ca29f2f8,27,32,sell,8/3/2022,16:55:548
HZHQaZgypwJ2,clubs,Luke,80417f24-9cbd-4dcb-afec-abf586b45e1c,27,32,sell,8/3/2022,16:55:220
HZHQaZgypwJ2,spades,feyzi,f4999301-77c9-4a82-868c-bcbcd6e3a38a,34,32,buy,8/3/2022,16:55:210
HZHQaZgypwJ2,clubs,Ben,19c283e8-9e18-4a9e-8f67-c01b4964b6e9,27,32,sell,8/3/2022,16:55:799
HZHQaZgypwJ2,clubs,Isolde,079a625f-5cb1-4a69-a30f-989260ab503f,26,32,sell,8/3/2022,16:55:480
HZHQaZgypwJ2,clubs,5c651592-2d37-4622-ab5b-0ff4ca29f2f8,5c651592-2d37-4622-ab5b-0ff4ca29f2f8,27,32,sell,8/3/2022,16:55:211
HZHQaZgypwJ2,diamonds,feyzi,f4999301-77c9-4a82-868c-bcbcd6e3a38a,27,32,buy,8/3/2022,16:55:926
HZHQaZgypwJ2,clubs,Luke,80417f24-9cbd-4dcb-afec-abf586b45e1c,27,32,sell,8/3/2022,16:55:924
HZHQaZgypwJ2,spades,feyzi,f4999301-77c9-4a82-868c-bcbcd6e3a38a,34,32,buy,8/3/2022,16:55:128
HZHQaZgypwJ2,clubs,Isolde,079a625f-5cb1-4a69-a30f-989260ab503f,26,32,sell,8/3/2022,16:55:1
HZHQaZgypwJ2,clubs,Ben,19c283e8-9e18-4a9e-8f67-c01b4964b6e9,27,32,sell,8/3/2022,16:55:955
HZHQaZgypwJ2,clubs,5c651592-2d37-4622-ab5b-0ff4ca29f2f8,5c651592-2d37-4622-ab5b-0ff4ca29f2f8,27,32,sell,8/3/2022,16:55:705
HZHQaZgypwJ2,diamonds,feyzi,f4999301-77c9-4a82-868c-bcbcd6e3a38a,27,32,buy,8/3/2022,16:55:683
HZHQaZgypwJ2,clubs,Luke,80417f24-9cbd-4dcb-afec-abf586b45e1c,27,32,sell,8/3/2022,16:55:316
HZHQaZgypwJ2,clubs,Isolde,079a625f-5cb1-4a69-a30f-989260ab503f,26,32,sell,8/3/2022,16:55:649
HZHQaZgypwJ2,clubs,Ben,19c283e8-9e18-4a9e-8f67-c01b4964b6e9,27,32,sell,8/3/2022,16:55:524
HZHQaZgypwJ2,clubs,5c651592-2d37-4622-ab5b-0ff4ca29f2f8,5c651592-2d37-4622-ab5b-0ff4ca29f2f8,27,32,sell,8/3/2022,16:55:413
HZHQaZgypwJ2,spades,feyzi,f4999301-77c9-4a82-868c-bcbcd6e3a38a,34,32,buy,8/3/2022,16:55:999
HZHQaZgypwJ2,clubs,Isolde,079a625f-5cb1-4a69-a30f-989260ab503f,26,32,sell,8/3/2022,16:55:366
HZHQaZgypwJ2,diamonds,feyzi,f4999301-77c9-4a82-868c-bcbcd6e3a38a,27,32,buy,8/3/2022,16:55:362
HZHQaZgypwJ2,clubs,Ben,19c283e8-9e18-4a9e-8f67-c01b4964b6e9,27,32,sell,8/3/2022,16:55:120
HZHQaZgypwJ2,clubs,5c651592-2d37-4622-ab5b-0ff4ca29f2f8,5c651592-2d37-4622-ab5b-0ff4ca29f2f8,27,32,sell,8/3/2022,16:55:73
HZHQaZgypwJ2,spades,feyzi,f4999301-77c9-4a82-868c-bcbcd6e3a38a,34,32,buy,8/3/2022,16:55:390
HZHQaZgypwJ2,clubs,Isolde,079a625f-5cb1-4a69-a30f-989260ab503f,26,32,sell,8/3/2022,16:55:995
HZHQaZgypwJ2,clubs,Ben,19c283e8-9e18-4a9e-8f67-c01b4964b6e9,27,32,sell,8/3/2022,16:55:869
HZHQaZgypwJ2,clubs,5c651592-2d37-4622-ab5b-0ff4ca29f2f8,5c651592-2d37-4622-ab5b-0ff4ca29f2f8,27,32,sell,8/3/2022,16:55:773
HZHQaZgypwJ2,clubs,Ben,19c283e8-9e18-4a9e-8f67-c01b4964b6e9,27,32,sell,8/3/2022,16:55:380
HZHQaZgypwJ2,clubs,Isolde,079a625f-5cb1-4a69-a30f-989260ab503f,26,32,sell,8/3/2022,16:55:238
HZHQaZgypwJ2,spades,Isolde,079a625f-5cb1-4a69-a30f-989260ab503f,34,31,buy,8/3/2022,16:55:543
HZHQaZgypwJ2,spades,Isolde,079a625f-5cb1-4a69-a30f-989260ab503f,34,31,buy,8/3/2022,16:55:831
HZHQaZgypwJ2,diamonds,feyzi,f4999301-77c9-4a82-868c-bcbcd6e3a38a,25,31,sell,8/3/2022,16:55:396
HZHQaZgypwJ2,spades,Isolde,079a625f-5cb1-4a69-a30f-989260ab503f,34,31,buy,8/3/2022,16:55:500
HZHQaZgypwJ2,spades,Isolde,079a625f-5cb1-4a69-a30f-989260ab503f,34,31,buy,8/3/2022,16:55:121
HZHQaZgypwJ2,diamonds,feyzi,f4999301-77c9-4a82-868c-bcbcd6e3a38a,25,31,sell,8/3/2022,16:55:715
HZHQaZgypwJ2,diamonds,feyzi,f4999301-77c9-4a82-868c-bcbcd6e3a38a,25,31,sell,8/3/2022,16:55:72
HZHQaZgypwJ2,diamonds,feyzi,f4999301-77c9-4a82-868c-bcbcd6e3a38a,25,31,sell,8/3/2022,16:55:991
HZHQaZgypwJ2,diamonds,feyzi,f4999301-77c9-4a82-868c-bcbcd6e3a38a,25,31,sell,8/3/2022,16:55:473
HZHQaZgypwJ2,diamonds,feyzi,f4999301-77c9-4a82-868c-bcbcd6e3a38a,25,31,sell,8/3/2022,16:55:652
HZHQaZgypwJ2,diamonds,5c651592-2d37-4622-ab5b-0ff4ca29f2f8,5c651592-2d37-4622-ab5b-0ff4ca29f2f8,25,31,sell,8/3/2022,16:55:70
HZHQaZgypwJ2,diamonds,feyzi,f4999301-77c9-4a82-868c-bcbcd6e3a38a,29,31,sell,8/3/2022,16:55:887
HZHQaZgypwJ2,diamonds,5c651592-2d37-4622-ab5b-0ff4ca29f2f8,5c651592-2d37-4622-ab5b-0ff4ca29f2f8,29,31,sell,8/3/2022,16:55:728
HZHQaZgypwJ2,diamonds,feyzi,f4999301-77c9-4a82-868c-bcbcd6e3a38a,29,31,sell,8/3/2022,16:55:636
HZHQaZgypwJ2,diamonds,5c651592-2d37-4622-ab5b-0ff4ca29f2f8,5c651592-2d37-4622-ab5b-0ff4ca29f2f8,29,31,sell,8/3/2022,16:55:322
HZHQaZgypwJ2,diamonds,feyzi,f4999301-77c9-4a82-868c-bcbcd6e3a38a,29,31,sell,8/3/2022,16:55:375
HZHQaZgypwJ2,diamonds,5c651592-2d37-4622-ab5b-0ff4ca29f2f8,5c651592-2d37-4622-ab5b-0ff4ca29f2f8,29,31,sell,8/3/2022,16:55:980
HZHQaZgypwJ2,diamonds,feyzi,f4999301-77c9-4a82-868c-bcbcd6e3a38a,29,31,sell,8/3/2022,16:55:923
HZHQaZgypwJ2,diamonds,5c651592-2d37-4622-ab5b-0ff4ca29f2f8,5c651592-2d37-4622-ab5b-0ff4ca29f2f8,29,31,sell,8/3/2022,16:55:680
HZHQaZgypwJ2,diamonds,feyzi,f4999301-77c9-4a82-868c-bcbcd6e3a38a,29,31,sell,8/3/2022,16:54:682
HZHQaZgypwJ2,diamonds,5c651592-2d37-4622-ab5b-0ff4ca29f2f8,5c651592-2d37-4622-ab5b-0ff4ca29f2f8,29,31,sell,8/3/2022,16:54:303
HZHQaZgypwJ2,diamonds,feyzi,f4999301-77c9-4a82-868c-bcbcd6e3a38a,31,31,sell,8/3/2022,16:54:339
HZHQaZgypwJ2,diamonds,5c651592-2d37-4622-ab5b-0ff4ca29f2f8,5c651592-2d37-4622-ab5b-0ff4ca29f2f8,31,31,sell,8/3/2022,16:54:954
HZHQaZgypwJ2,diamonds,feyzi,f4999301-77c9-4a82-868c-bcbcd6e3a38a,31,31,sell,8/3/2022,16:54:923
HZHQaZgypwJ2,diamonds,5c651592-2d37-4622-ab5b-0ff4ca29f2f8,5c651592-2d37-4622-ab5b-0ff4ca29f2f8,31,31,sell,8/3/2022,16:54:514
HZHQaZgypwJ2,diamonds,feyzi,f4999301-77c9-4a82-868c-bcbcd6e3a38a,31,31,sell,8/3/2022,16:54:323
HZHQaZgypwJ2,diamonds,5c651592-2d37-4622-ab5b-0ff4ca29f2f8,5c651592-2d37-4622-ab5b-0ff4ca29f2f8,31,31,sell,8/3/2022,16:54:40
HZHQaZgypwJ2,diamonds,feyzi,f4999301-77c9-4a82-868c-bcbcd6e3a38a,31,31,sell,8/3/2022,16:54:854
HZHQaZgypwJ2,diamonds,feyzi,f4999301-77c9-4a82-868c-bcbcd6e3a38a,31,31,sell,8/3/2022,16:54:361
HZHQaZgypwJ2,diamonds,feyzi,f4999301-77c9-4a82-868c-bcbcd6e3a38a,31,31,sell,8/3/2022,16:54:764
HZHQaZgypwJ2,diamonds,Isolde,079a625f-5cb1-4a69-a30f-989260ab503f,30,31,sell,8/3/2022,16:54:450
HZHQaZgypwJ2,diamonds,Isolde,079a625f-5cb1-4a69-a30f-989260ab503f,30,31,sell,8/3/2022,16:54:138
HZHQaZgypwJ2,clubs,Luke,80417f24-9cbd-4dcb-afec-abf586b45e1c,25,31,buy,8/3/2022,16:54:174
HZHQaZgypwJ2,clubs,Isolde,079a625f-5cb1-4a69-a30f-989260ab503f,25,31,buy,8/3/2022,16:54:472
HZHQaZgypwJ2,clubs,Isolde,079a625f-5cb1-4a69-a30f-989260ab503f,25,31,buy,8/3/2022,16:54:957
HZHQaZgypwJ2,clubs,Isolde,079a625f-5cb1-4a69-a30f-989260ab503f,25,31,buy,8/3/2022,16:54:335
HZHQaZgypwJ2,clubs,Isolde,079a625f-5cb1-4a69-a30f-989260ab503f,25,31,buy,8/3/2022,16:54:771
HZHQaZgypwJ2,clubs,Ben,19c283e8-9e18-4a9e-8f67-c01b4964b6e9,25,31,buy,8/3/2022,16:54:792
HZHQaZgypwJ2,diamonds,Isolde,079a625f-5cb1-4a69-a30f-989260ab503f,36,31,buy,8/3/2022,16:54:514
HZHQaZgypwJ2,clubs,Ben,19c283e8-9e18-4a9e-8f67-c01b4964b6e9,25,31,buy,8/3/2022,16:54:690
HZHQaZgypwJ2,clubs,Ben,19c283e8-9e18-4a9e-8f67-c01b4964b6e9,25,31,buy,8/3/2022,16:54:7
HZHQaZgypwJ2,diamonds,feyzi,f4999301-77c9-4a82-868c-bcbcd6e3a38a,25,31,buy,8/3/2022,16:54:26
HZHQaZgypwJ2,clubs,Isolde,079a625f-5cb1-4a69-a30f-989260ab503f,25,31,buy,8/3/2022,16:54:927
HZHQaZgypwJ2,clubs,Ben,19c283e8-9e18-4a9e-8f67-c01b4964b6e9,25,31,buy,8/3/2022,16:54:300
HZHQaZgypwJ2,diamonds,feyzi,f4999301-77c9-4a82-868c-bcbcd6e3a38a,25,31,buy,8/3/2022,16:54:755
HZHQaZgypwJ2,diamonds,feyzi,f4999301-77c9-4a82-868c-bcbcd6e3a38a,25,31,buy,8/3/2022,16:54:252
HZHQaZgypwJ2,clubs,Ben,19c283e8-9e18-4a9e-8f67-c01b4964b6e9,25,31,buy,8/3/2022,16:54:49
HZHQaZgypwJ2,diamonds,feyzi,f4999301-77c9-4a82-868c-bcbcd6e3a38a,25,31,buy,8/3/2022,16:54:956
HZHQaZgypwJ2,clubs,Ben,19c283e8-9e18-4a9e-8f67-c01b4964b6e9,25,31,buy,8/3/2022,16:54:384
HZHQaZgypwJ2,diamonds,feyzi,f4999301-77c9-4a82-868c-bcbcd6e3a38a,25,31,buy,8/3/2022,16:54:396
HZHQaZgypwJ2,clubs,Ben,19c283e8-9e18-4a9e-8f67-c01b4964b6e9,25,31,buy,8/3/2022,16:54:160
HZHQaZgypwJ2,diamonds,feyzi,f4999301-77c9-4a82-868c-bcbcd6e3a38a,25,31,buy,8/3/2022,16:54:974
HZHQaZgypwJ2,clubs,Isolde,079a625f-5cb1-4a69-a30f-989260ab503f,25,31,buy,8/3/2022,16:54:644
HZHQaZgypwJ2,diamonds,feyzi,f4999301-77c9-4a82-868c-bcbcd6e3a38a,25,31,buy,8/3/2022,16:54:496
HZHQaZgypwJ2,clubs,Ben,19c283e8-9e18-4a9e-8f67-c01b4964b6e9,25,31,buy,8/3/2022,16:54:192
HZHQaZgypwJ2,clubs,Luke,80417f24-9cbd-4dcb-afec-abf586b45e1c,25,31,buy,8/3/2022,16:54:34
HZHQaZgypwJ2,diamonds,feyzi,f4999301-77c9-4a82-868c-bcbcd6e3a38a,25,31,buy,8/3/2022,16:54:943
HZHQaZgypwJ2,clubs,Ben,19c283e8-9e18-4a9e-8f67-c01b4964b6e9,25,31,buy,8/3/2022,16:54:795
HZHQaZgypwJ2,diamonds,feyzi,f4999301-77c9-4a82-868c-bcbcd6e3a38a,25,31,buy,8/3/2022,16:54:497
HZHQaZgypwJ2,diamonds,feyzi,f4999301-77c9-4a82-868c-bcbcd6e3a38a,25,31,buy,8/3/2022,16:53:52
HZHQaZgypwJ2,clubs,Isolde,079a625f-5cb1-4a69-a30f-989260ab503f,25,31,buy,8/3/2022,16:53:235
HZHQaZgypwJ2,diamonds,feyzi,f4999301-77c9-4a82-868c-bcbcd6e3a38a,25,31,buy,8/3/2022,16:53:334
HZHQaZgypwJ2,clubs,Isolde,079a625f-5cb1-4a69-a30f-989260ab503f,25,31,buy,8/3/2022,16:53:678
HZHQaZgypwJ2,diamonds,feyzi,f4999301-77c9-4a82-868c-bcbcd6e3a38a,25,31,buy,8/3/2022,16:53:118
HZHQaZgypwJ2,clubs,Isolde,079a625f-5cb1-4a69-a30f-989260ab503f,25,31,buy,8/3/2022,16:53:92
HZHQaZgypwJ2,diamonds,feyzi,f4999301-77c9-4a82-868c-bcbcd6e3a38a,25,31,buy,8/3/2022,16:53:366
HZHQaZgypwJ2,clubs,Isolde,079a625f-5cb1-4a69-a30f-989260ab503f,25,31,buy,8/3/2022,16:53:362
HZHQaZgypwJ2,clubs,Luke,80417f24-9cbd-4dcb-afec-abf586b45e1c,25,31,buy,8/3/2022,16:53:403
HZHQaZgypwJ2,diamonds,feyzi,f4999301-77c9-4a82-868c-bcbcd6e3a38a,25,31,buy,8/3/2022,16:53:715
HZHQaZgypwJ2,clubs,Isolde,079a625f-5cb1-4a69-a30f-989260ab503f,25,31,buy,8/3/2022,16:53:683
HZHQaZgypwJ2,clubs,Luke,80417f24-9cbd-4dcb-afec-abf586b45e1c,25,31,buy,8/3/2022,16:53:310
HZHQaZgypwJ2,clubs,Isolde,079a625f-5cb1-4a69-a30f-989260ab503f,25,31,buy,8/3/2022,16:53:59
HZHQaZgypwJ2,diamonds,feyzi,f4999301-77c9-4a82-868c-bcbcd6e3a38a,25,31,buy,8/3/2022,16:53:29
HZHQaZgypwJ2,diamonds,Ben,19c283e8-9e18-4a9e-8f67-c01b4964b6e9,30,31,buy,8/3/2022,16:53:285
HZHQaZgypwJ2,diamonds,feyzi,f4999301-77c9-4a82-868c-bcbcd6e3a38a,25,31,buy,8/3/2022,16:53:297
HZHQaZgypwJ2,clubs,Isolde,079a625f-5cb1-4a69-a30f-989260ab503f,25,31,buy,8/3/2022,16:53:744
HZHQaZgypwJ2,clubs,Ben,19c283e8-9e18-4a9e-8f67-c01b4964b6e9,25,31,buy,8/3/2022,16:53:668
HZHQaZgypwJ2,diamonds,feyzi,f4999301-77c9-4a82-868c-bcbcd6e3a38a,25,31,buy,8/3/2022,16:53:952
HZHQaZgypwJ2,clubs,Ben,19c283e8-9e18-4a9e-8f67-c01b4964b6e9,25,31,buy,8/3/2022,16:53:789
HZHQaZgypwJ2,diamonds,feyzi,f4999301-77c9-4a82-868c-bcbcd6e3a38a,25,31,buy,8/3/2022,16:53:569
HZHQaZgypwJ2,diamonds,Ben,19c283e8-9e18-4a9e-8f67-c01b4964b6e9,25,31,buy,8/3/2022,16:53:236
HZHQaZgypwJ2,diamonds,feyzi,f4999301-77c9-4a82-868c-bcbcd6e3a38a,25,31,buy,8/3/2022,16:53:228
HZHQaZgypwJ2,diamonds,feyzi,f4999301-77c9-4a82-868c-bcbcd6e3a38a,25,31,buy,8/3/2022,16:53:885
HZHQaZgypwJ2,diamonds,Ben,19c283e8-9e18-4a9e-8f67-c01b4964b6e9,25,31,buy,8/3/2022,16:53:445
HZHQaZgypwJ2,diamonds,feyzi,f4999301-77c9-4a82-868c-bcbcd6e3a38a,25,31,buy,8/3/2022,16:53:61
HZHQaZgypwJ2,diamonds,feyzi,f4999301-77c9-4a82-868c-bcbcd6e3a38a,25,31,buy,8/3/2022,16:53:702
HZHQaZgypwJ2,diamonds,Ben,19c283e8-9e18-4a9e-8f67-c01b4964b6e9,25,31,buy,8/3/2022,16:53:742
HZHQaZgypwJ2,diamonds,feyzi,f4999301-77c9-4a82-868c-bcbcd6e3a38a,25,31,buy,8/3/2022,16:53:135
HZHQaZgypwJ2,diamonds,Isolde,079a625f-5cb1-4a69-a30f-989260ab503f,25,31,buy,8/3/2022,16:53:34
HZHQaZgypwJ2,diamonds,feyzi,f4999301-77c9-4a82-868c-bcbcd6e3a38a,25,31,buy,8/3/2022,16:53:747
HZHQaZgypwJ2,diamonds,feyzi,f4999301-77c9-4a82-868c-bcbcd6e3a38a,25,31,buy,8/3/2022,16:53:701
HZHQaZgypwJ2,spades,feyzi,f4999301-77c9-4a82-868c-bcbcd6e3a38a,27,31,buy,8/3/2022,16:53:405
HZHQaZgypwJ2,diamonds,feyzi,f4999301-77c9-4a82-868c-bcbcd6e3a38a,25,31,buy,8/3/2022,16:53:63
HZHQaZgypwJ2,spades,feyzi,f4999301-77c9-4a82-868c-bcbcd6e3a38a,27,31,buy,8/3/2022,16:53:783
HZHQaZgypwJ2,hearts,5c651592-2d37-4622-ab5b-0ff4ca29f2f8,5c651592-2d37-4622-ab5b-0ff4ca29f2f8,20,31,sell,8/3/2022,16:53:830
HZHQaZgypwJ2,hearts,feyzi,f4999301-77c9-4a82-868c-bcbcd6e3a38a,20,31,sell,8/3/2022,16:53:738
HZHQaZgypwJ2,hearts,Luke,80417f24-9cbd-4dcb-afec-abf586b45e1c,25,30,buy,8/3/2022,16:53:79
HZHQaZgypwJ2,hearts,feyzi,f4999301-77c9-4a82-868c-bcbcd6e3a38a,25,30,buy,8/3/2022,16:53:586
HZHQaZgypwJ2,hearts,feyzi,f4999301-77c9-4a82-868c-bcbcd6e3a38a,25,30,buy,8/3/2022,16:53:90
HZHQaZgypwJ2,hearts,5c651592-2d37-4622-ab5b-0ff4ca29f2f8,5c651592-2d37-4622-ab5b-0ff4ca29f2f8,20,30,sell,8/3/2022,16:53:240
HZHQaZgypwJ2,hearts,feyzi,f4999301-77c9-4a82-868c-bcbcd6e3a38a,25,30,buy,8/3/2022,16:53:812
HZHQaZgypwJ2,hearts,feyzi,f4999301-77c9-4a82-868c-bcbcd6e3a38a,25,30,buy,8/3/2022,16:53:444
